name,domain,year founded,industry,size range,locality,country,linkedin url,current employee estimate,total employee estimate
poltracking indonesia,poltracking.com,,research,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/poltracking,1,9
empathic.marketing,empathic.marketing,,market research,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/empathic-marketing,1,4
blue corner dive,bluecornerdive.com,2011.0,recreational facilities and services,1 - 10,"lembongan, bali, indonesia",indonesia,linkedin.com/company/blue-corner-dive,1,3
bandungin aja,bandunginaja.com,2017.0,marketing and advertising,1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/bandunginaja,1,1
puri pangan utama,puripangan.co.id,1985.0,food & beverages,1 - 10,"denpasar, bali, indonesia",indonesia,linkedin.com/company/puripanganutama,1,1
gotong royong indonesia,gotong-royong.com,2017.0,financial services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/gotongroyongindonesia,1,1
well integrity indonesia,ptwii.com,2016.0,oil & energy,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/well-integrity-indonesia,1,3
ibitech solutions (ibiapp),ibiapp.com,2014.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ibitech-solutions-ibiapp-,1,1
"grand best indonesia, pt",,,consumer goods,1 - 10,"semarang, central java, indonesia",indonesia,linkedin.com/company/grand-best-indonesia-pt,1,2
bloodsafe.id,bloodsafe.id,2017.0,"health, wellness and fitness",1 - 10,"makasar, sulawesi selatan, indonesia",indonesia,linkedin.com/company/bloodsafeid,1,1
pt insight investments management,insights.id,2003.0,investment management,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-insight-investments-management,1,4
"tri saudara sentosa industri, pt",,,,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/tri-saudara-sentosa-industri-pt,1,3
fbschool,fbschool.com,2003.0,information technology and services,1 - 10,"wonogiri, jawa tengah, indonesia",indonesia,linkedin.com/company/fbschool,1,1
ku8us,ku8us.com,2017.0,entertainment,1 - 10,"medan, sumatera utara, indonesia",indonesia,linkedin.com/company/ku8us,1,1
"bintang agung, pt",,,executive office,1 - 10,,indonesia,linkedin.com/company/bintang-agung-pt,1,1
flyboard indonesia,flyboard-indonesia.com,,wholesale,1 - 10,"badung, bali, indonesia",indonesia,linkedin.com/company/flyboard-indonesia,1,3
pt mitra elang perkasa,hyundaitelecom.co.id,2007.0,computer & network security,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt-mitra-elang-perkasa,1,1
pt. energi biner indonesia,e-biner.com,2011.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-energi-biner-indonesia,1,1
klikstay.com,klikstaypro.com,2017.0,hospitality,1 - 10,"tangerang, banten, indonesia",indonesia,linkedin.com/company/klikstay.com,1,3
onmaca,onmaca.com,2017.0,e-learning,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/onmaca,1,1
koetaradja aromatic,ramuofficial.com,2016.0,consumer goods,1 - 10,"banda aceh, aceh, indonesia",indonesia,linkedin.com/company/koetaradja-aromatic,1,1
ekarya,ekarya.com,2014.0,internet,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ekarya,1,1
ultimind studio,ultimindstudio.com,2016.0,information technology and services,1 - 10,"cimahi, west java, indonesia",indonesia,linkedin.com/company/ultimind-studio,1,1
pt. tiga pamungkas sejahtera,3ps.co.id,2010.0,events services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-adaf-safeer-nusapala-indonesia,1,2
pawon ciptareka,pawonciptareka.com,2013.0,architecture & planning,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pawon-ciptareka-pt,1,1
pt. busi indonesia persada,busi-indonesia.co.id,,information technology and services,1 - 10,"bogor, jawa barat, indonesia",indonesia,linkedin.com/company/pt--busi-indonesia-persada,1,2
jambuluwuk,jambuluwuk.co.id,,,1 - 10,"batu, jawa timur, indonesia",indonesia,linkedin.com/company/jambuluwuk,1,2
ideative™,ideative.id,2015.0,design,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ideative-indonesia,1,1
pulau seribu tour and travel,travelingpulauseribu.com,2011.0,"leisure, travel & tourism",1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/paradisotraveling,1,1
anugerah corporation,,,pharmaceuticals,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/anugerah-corporation,1,1
vetiver indonesia,vetiver-indonesia.com,2007.0,environmental services,1 - 10,"kuta, bali, indonesia",indonesia,linkedin.com/company/vetiver-indonesia,1,2
minerva indonesia,minervaid.com,2015.0,apparel & fashion,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/minerva-indonesia,1,1
asosiasi ukm center banten indonesia,aukbi.com,2016.0,non-profit organization management,1 - 10,"tangerang, banten, indonesia",indonesia,linkedin.com/company/aukbi,1,1
tedihouse,tedihouse.com,2013.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/tedi-house,1,6
jakvisual,jakvisual.com,2013.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/jakvisual,1,1
permata hijau lestari pt,,,paper & forest products,1 - 10,"medan, north sumatra, indonesia",indonesia,linkedin.com/company/permata-hijau-lestari-pt,1,1
pt primayudha mandiri jaya,,,electrical/electronic manufacturing,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-primayudha-mandiri-jaya,1,1
the arwana estate,arwanaestate.com,2011.0,hospitality,1 - 10,"denpasar, bali, indonesia",indonesia,linkedin.com/company/thearwanaestate,1,1
"pt. alere health, indonesia",,,medical devices,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-alere-health,1,1
pt dreindo ragam teknologi (dreite),dreite.co.id,2014.0,information technology and services,1 - 10,"tangerang, banten, indonesia",indonesia,linkedin.com/company/pt-dreindo-ragam-teknologi-dreite-,1,1
state islamic university of sultan syarif kasim riau,,2005.0,higher education,1 - 10,"pekanbaru, riau, indonesia",indonesia,linkedin.com/company/state-islamic-university-of-sultan-syarif-kasim-riau,1,4
serenity eco guesthouse and yoga,serenityecoguesthouse.com,2010.0,hospitality,1 - 10,"denpasar, bali, indonesia",indonesia,linkedin.com/company/serenity-eco-guesthouse-and-yoga,1,4
potret x,potretx.com,,photography,1 - 10,"penjaringan, jakarta, indonesia",indonesia,linkedin.com/company/potret-x,1,1
forever dance center,foreverdancecenter.com,2008.0,entertainment,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/forever-dance-center,1,2
mori express,moriexpress.com,2014.0,food & beverages,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/moriexpress,1,1
nickev lano design,,,design,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/nl-design,1,1
raconvec indonesia,raconvec.com,2015.0,mechanical or industrial engineering,1 - 10,"makasar, sulawesi selatan, indonesia",indonesia,linkedin.com/company/raconvec-indonesia,1,2
alkhansas,alkhansas.com,,apparel & fashion,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/alkhansas,1,1
pt. anugerah tritunggal mulia,atritunggalmulia.com,2007.0,mechanical or industrial engineering,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-power-heksa-persada,1,2
"aimax indonesia, pt",aimax.co.id,2008.0,design,1 - 10,"bogor, jawa barat, indonesia",indonesia,linkedin.com/company/aimax-indonesia,1,2
travelori,travelori.co.id,2016.0,"leisure, travel & tourism",1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/travelori,1,1
pok me and go!,,2014.0,food & beverages,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pok-me-and-go-,1,1
md carinho,,2011.0,entertainment,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/md-carinho,1,1
partai hijau indonesia,hijau.org,2012.0,political organization,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/partai-hijau-indonesia,1,1
kids island international preschool,hansolbe.com,,education management,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/kids-island-international-preschool,1,1
pt. fineks utama,fineksaviation.com,,aviation & aerospace,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-fineks-utama,1,3
"tri mitra packindo, pt",trimitrapackaging.com,,design,1 - 10,"tangerang, banten, indonesia",indonesia,linkedin.com/company/tri-mitra-packindo-pt,1,1
topaz hotel and residence,topaz.id,2000.0,hospitality,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/topazcorporate,1,2
home education pontianak,,2005.0,education management,1 - 10,"pontianak, west kalimantan, indonesia",indonesia,linkedin.com/company/home-education-pontianak,1,1
"kairos utama indonesia, pt",,,computer software,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/kairos-utama-indonesia-pt,1,3
i-toku magazine,itokumag.com,2012.0,entertainment,1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/i-toku-magazine,1,4
bajuki,,2017.0,internet,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/bajhu-com,1,1
"pt, multi karya sukses sejahtera",,2007.0,outsourcing/offshoring,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-multi-karya-sukses-sejahtera,1,1
proxsisaccelerator,proxsisgroup.com,2010.0,non-profit organization management,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/proxsisaccelerator,1,1
lunaria studio,lunariastudio.com,2013.0,marketing and advertising,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/lunaria-studio,1,1
vessa catering,vessacatering.com,2007.0,food & beverages,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/vessa-catering,1,1
aeronsolution,aeronsolution.com,2008.0,information technology and services,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/aeronsolution,1,1
cv. agrowira niaga industri,agrowira.co.id,2012.0,farming,1 - 10,"malang, jawa timur, indonesia",indonesia,linkedin.com/company/agrowira-indonesia,1,1
dino kitchen,dinokitchen.co,,food & beverages,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/dino-kitchen,1,1
pt olsera indonesia pratama,olsera.com,2015.0,information technology and services,1 - 10,"batam, kepulauan riau, indonesia",indonesia,linkedin.com/company/pt-olsera-indonesia-pratama,1,1
tjendana restaurants,tjendanarestaurants.com,2011.0,restaurants,1 - 10,"badung, bali, indonesia",indonesia,linkedin.com/company/tjendana-restaurants,1,6
era mira (member of era indonesia),,,real estate,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/eramira,1,1
union indonesia,unionindonesia.com,,real estate,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/union-indonesia,1,1
multi tarex mulia,multitarex.com,,import and export,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/multi-tarex-mulia,1,2
adventuresia,adventuresia.com,2014.0,sporting goods,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/adventuresia,1,1
klikhoreka.com,klikhoreka.com,2016.0,food & beverages,1 - 10,"bogor, west java, indonesia",indonesia,linkedin.com/company/klikhoreka.com,1,1
global karya sukses,scaffolding-indonesia.com,2014.0,business supplies and equipment,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/global-karya-sukses,1,1
discaware,discaware.com,2016.0,internet,1 - 10,"sanur, bali, indonesia",indonesia,linkedin.com/company/discaware,1,1
"archipelago offshore engineering, inc.",archipelago-offshore.com,2007.0,oil & energy,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/archipelago-offshore-engineering-inc-,1,3
pt. aditya samasta daniswara,asd.co.id,2012.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt--aditya-samasta-daniswara,1,3
pt cipta pisonindo internasional,cpi-link.co.id,2008.0,events services,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/pt-cipta-pisonindo-internasional,1,2
pt. gme indonesia,gme-chemicals.com,1998.0,chemicals,1 - 10,"tangerang, jawa barat, indonesia",indonesia,linkedin.com/company/pt-gme-indonesia,1,4
rakitconsulting,rakitconsulting.com,2008.0,information technology and services,1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/rakitconsulting,1,4
pt anugerah dwi pratama,adpboilerparts.com,2013.0,international trade and development,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/adp.boiler,1,1
pt logicode indonesia,logicode.co.id,1999.0,business supplies and equipment,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-logicode-indonesia,1,2
hexacreative plus (hxc+),hxcplus.com,2012.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/hexacreative,1,2
anandam computer,anandamcomputer.com,,information technology and services,1 - 10,"depok, jawa barat, indonesia",indonesia,linkedin.com/company/anandam-computer,1,1
pt. orion niaga utama,oriongroup.co.id,2015.0,construction,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/pt.-orion-niaga-utama,1,6
koneskar,koneskar.com,2011.0,information technology and services,1 - 10,"karawang, jawa barat, indonesia",indonesia,linkedin.com/company/koneskar,1,1
firstnope,firstnope.com,2017.0,apparel & fashion,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/firstnope,1,1
hosting bagus teknologi,hosting-bagus.com,2013.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/hosting-bagus-teknologi,1,1
pt. pulo mas jaya,pulomasjaya.co.id,,real estate,1 - 10,"cipayung, jakarta, indonesia",indonesia,linkedin.com/company/pt-pulo-mas-jaya,1,2
smkn 53 jakarta,smkn53jakarta.sch.id,,,1 - 10,"cengkareng, jakarta, indonesia",indonesia,linkedin.com/company/smkn-53-jakarta,1,2
orkha,orkha.id,2013.0,graphic design,1 - 10,,indonesia,linkedin.com/company/orkha,1,1
koinesia,,,research,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/koinesia,1,1
pt eskalasi digital mandiri,eskalasi.com,2010.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/eskalasi,1,3
inland real estate,inlandnusantara.com,2014.0,real estate,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/inland-real-estate,1,1
duta persada instruments,dutapersada.co.id,,international trade and development,1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/duta-persada-instruments,1,1
vokamo.com (pt. karang bali asli tur),vokamo.com,2014.0,"leisure, travel & tourism",1 - 10,"denpasar, bali, indonesia",indonesia,linkedin.com/company/vokamo.com-pt.-karang-bali-asli-tur-,1,1
bites! hospitality management,bites-group.com,2013.0,hospitality,1 - 10,"jakarta pusat, jakarta raya, indonesia",indonesia,linkedin.com/company/bites-hospitality-management,1,5
yayasan kristen untuk kesehatan umum,,,pharmaceuticals,1 - 10,"yogyakarta, yogyakarta, indonesia",indonesia,linkedin.com/company/yayasan-kristen-untuk-kesehatan-umum,1,1
labku.id,labku.id,,information technology and services,1 - 10,"sidoarjo, jawa timur, indonesia",indonesia,linkedin.com/company/pt-pusat-dagang-utama,1,1
motimoto,motimoto.com,2007.0,media production,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/motimoto,1,1
natunugget,,2016.0,food & beverages,1 - 10,"batam, kepulauan riau, indonesia",indonesia,linkedin.com/company/natunugget,1,1
golden wisata,goldenwisata.com,2012.0,aviation & aerospace,1 - 10,"tangerang, banten, indonesia",indonesia,linkedin.com/company/golden-wisata,1,1
avlora studio,avlora.com,2013.0,design,1 - 10,"bandung, jawa barat, indonesia",indonesia,linkedin.com/company/avlora-studio,1,3
dgra printing,dgralab.com,2002.0,printing,1 - 10,"jakarta pusat, jakarta raya, indonesia",indonesia,linkedin.com/company/dgra-printing,1,1
pt. polypet karyapersada,polypet.co.id,,chemicals,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-polypet-karyapersada,1,16
yamaha cbu,yamahacbu.com,1955.0,automotive,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/yamaha-cbu,1,3
pt. abdi bara baja,barabaja.com,1981.0,oil & energy,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt.-abdi-bara-baja,1,2
roi 247,roi247.co,2017.0,outsourcing/offshoring,1 - 10,,indonesia,linkedin.com/company/karwa-international,1,3
mitra garden furniture,mitragardenfurniture.com,1999.0,international trade and development,1 - 10,"jepara, central java, indonesia",indonesia,linkedin.com/company/mitra-garden-furniture,1,1
otak otaku,otakotaku.com,2015.0,entertainment,1 - 10,"yogyakarta, yogyakarta, indonesia",indonesia,linkedin.com/company/otak-otaku,1,1
bpd holding,bpdholding.com,2015.0,investment management,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bpd-holding,1,1
isores sinergi internasional,isoresid.com,,think tanks,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/isores-sinergi-internasional,1,1
expedito global indonesia,expedito.co.id,2016.0,logistics and supply chain,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/expedito,1,1
wyow,wyow.id,2014.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/wyow.id,1,1
indiraya group,indirayagroup.com,,real estate,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/indiraya-group,1,1
seismic pros consultants,seismicpros.com,2005.0,oil & energy,1 - 10,"parepare, south sulawesi, indonesia",indonesia,linkedin.com/company/seismic-pros-consultants,1,2
gocloud.id,gocloud.id,2016.0,information technology and services,1 - 10,"magelang, central java, indonesia",indonesia,linkedin.com/company/gocloud.id,1,1
youth network on violence against children,,2015.0,civic & social organization,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/youth-network-on-violence-against-children,1,2
pt drupadi agung lestari,ptdrupadi.com,,construction,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-drupadi-agung-lestari,1,2
bachry & morris - law office,,,law practice,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/bachryandmorris-lawoffice,1,1
"gandaria medika, pt",,,hospital & health care,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/gandaria-medika-pt,1,1
rencong network solution,rencong.net,2014.0,information technology and services,1 - 10,"banda aceh, aceh, indonesia",indonesia,linkedin.com/company/rencongnetwork,1,1
i2dotnet,i2dot.net,2008.0,information technology and services,1 - 10,"surabaya, jawa timur, indonesia",indonesia,linkedin.com/company/i2dotnet,1,1
friends of the national parks foundation,fnpf.org,1997.0,non-profit organization management,1 - 10,"denpasar, bali, indonesia",indonesia,linkedin.com/company/friends-of-the-national-parks-foundation,1,8
"citramas heavy industries, pt",chind.co.id,,mechanical or industrial engineering,1 - 10,"bekasi, west java, indonesia",indonesia,linkedin.com/company/citramas-heavy-industries-pt,1,4
sowa construction indo,,,construction,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-sowa-construction-indo,1,2
pt. serion dwiguna binangun,serion-sdb.com,2012.0,electrical/electronic manufacturing,1 - 10,"surabaya, jawa timur, indonesia",indonesia,linkedin.com/company/serion-dwiguna-binangun,1,1
"pt mitra energi persada, tbk",mitraenergipersada.com,,investment management,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/pt-mitra-energi-persada-tbk,1,1
live pcr,pcr.ac.id,,broadcast media,1 - 10,"pekanbaru, riau, indonesia",indonesia,linkedin.com/company/live-pcr,1,3
bee happy translation services,beehappytranslationservices.com,2006.0,translation and localization,1 - 10,"malang, east java, indonesia",indonesia,linkedin.com/company/beehappytranslationservices,1,1
aventis pharma pt,,,information technology and services,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/aventis-pharma-pt,1,8
"help (health, education and learning program) for refugees",,2017.0,"health, wellness and fitness",1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/help-health-education-and-learning-program-for-refugees,1,1
scaleup.id,scaleup.id,2016.0,primary/secondary education,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/scaleup.id,1,3
resolusi event solutions,resolusieventsolutions.com,2008.0,events services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/resolusi-event-solutions,1,1
wujudkan,wujudkan.com,2012.0,internet,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/wujudkan,1,5
visual media co.,visualmediaco.com.au,2016.0,marketing and advertising,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/visual-media-co.,1,1
4kampus,4kampus.com,2016.0,events services,1 - 10,"surabaya, jawa timur, indonesia",indonesia,linkedin.com/company/4kampus,1,1
all-in eduspace,all-inedu.com,,education management,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/all-in-eduspace,1,4
"sapphire assets international, pt",sapphire-assets.com,,facilities services,1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/sapphire-assets-international-pt,1,2
pt netwave multimedia,,2000.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-netwave-multimedia,1,1
kuvera fine art dealer & advisory,kuverafineart.com,,arts and crafts,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/kuverafineartdealer&advisory,1,1
pt. archipelago queen (pand'or),pandorcake.com,1983.0,food & beverages,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt--archipelago-queen-pand'or-food-and-cakes-,1,6
parts suppliers,moratama.com,1980.0,machinery,1 - 10,"bekasi, jawa barat, indonesia",indonesia,linkedin.com/company/moratama-engineering,1,1
aa media network,aamedianetwork.com,2015.0,information technology and services,1 - 10,"bekasi, jawa barat, indonesia",indonesia,linkedin.com/company/aa-media-network,1,1
francine lestari,francinelestari.com,2011.0,design,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/francine-lestari,1,5
kreatif production house,kreatifproduction.com,2010.0,motion pictures and film,1 - 10,"gresik, east java, indonesia",indonesia,linkedin.com/company/kreatif-production-house,1,2
pt ebaba muslim indonesia,ebaba.com,2016.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-ebaba-muslim-indonesia,1,6
merlynn park hotel,merlynnparkhotel.com,,hospitality,1 - 10,"jakarta pusat, jakarta raya, indonesia",indonesia,linkedin.com/company/merlynn-park-hotel,1,4
idep media,,,media production,1 - 10,"gianyar, bali, indonesia",indonesia,linkedin.com/company/idep-media,1,1
hair science institute asia,unistemclinic.com,2010.0,"health, wellness and fitness",1 - 10,"jakarta, jakarta, indonesia",indonesia,linkedin.com/company/hair-science-institute-asia,1,1
beauty rep,beauty-rep.com,,internet,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/beauty-rep-indonesia,1,3
shimmer inc.,shimmerinc.com,2008.0,photography,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/shimmer-inc.,1,2
pt. rkc indonesia,rkc-indonesia.com,2014.0,oil & energy,1 - 10,"batam, riau islands, indonesia",indonesia,linkedin.com/company/pt--rkc-indonesia,1,3
caspla bali seashell products,baliseashell.com,2002.0,import and export,1 - 10,"denpasar, bali, indonesia",indonesia,linkedin.com/company/caspla-bali-seashell-products,1,1
kitabeda creative,kitabeda.com,2015.0,marketing and advertising,1 - 10,"depok, jawa barat, indonesia",indonesia,linkedin.com/company/kitabeda,1,1
srw&co.,,2003.0,management consulting,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/srw&co-,1,1
maesa hotel,maesahotel.com,,hospitality,1 - 10,"ponorogo, jawa timur, indonesia",indonesia,linkedin.com/company/maesa-hotel,1,1
soouve,soouve.com,2015.0,printing,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/soouve,1,1
"ikeda indonesia, pt",,,education management,1 - 10,"tangerang, jawa barat, indonesia",indonesia,linkedin.com/company/ikeda-indonesia-pt,1,3
klikmall,klikmall.com,2015.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/klikmall,1,1
fairpax indonesia,fairpax.com,2015.0,business supplies and equipment,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/fairpax-indonesia,1,1
gawean indonesia,gawean.id,2016.0,information technology and services,1 - 10,"selatan, east java, indonesia",indonesia,linkedin.com/company/gawean-indonesia,1,2
insolity consulting,insolity-asia.com,2015.0,environmental services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/insolity-consulting,1,2
pt amafindo persada,amafindo.co.id,,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/pt-amafindo-persada,1,11
universitas nahdlatul ulama indonesia (unusia),unuindonesia.ac.id,2016.0,education management,1 - 10,"jakarta pusat, jakarta raya, indonesia",indonesia,linkedin.com/company/unusia,1,1
pt. ystudio mandiri berkarya,ystudioarsitek.com,2000.0,architecture & planning,1 - 10,"malang, east java, indonesia",indonesia,linkedin.com/company/pt-ystudio-mandiri-berkarya,1,1
dm id,,,design,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/dm-idholland-jakarta,1,13
pt avelca software sistem,avelca.com,2014.0,information technology and services,1 - 10,"bandung, west java, indonesia",indonesia,linkedin.com/company/pt-avelca-software-sistem,1,4
ide web,ide.web.id,2011.0,information technology and services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/ide-web,1,1
amethyst executive suites,amethystsuites.com,2014.0,hospitality,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/amethyst-executive-suites,1,1
17000wonders,17000wonders.com,2017.0,"leisure, travel & tourism",1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/17000wonders,1,1
tala internet marketing,halotala.com,1989.0,internet,1 - 10,"surabaya, east java, indonesia",indonesia,linkedin.com/company/tala-inc-,1,2
mr. bos - business english,misterbos.com,2015.0,professional training & coaching,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/mr-bos---business-english,1,1
filoli,myfiloli.com,2006.0,consumer services,1 - 10,"jakarta, jakarta raya, indonesia",indonesia,linkedin.com/company/filoli,1,1
martin jati lawyers,martinjatilaw.com,,legal services,1 - 10,"menteng atas, jakarta raya, indonesia",indonesia,linkedin.com/company/martin-jati-lawyers,1,1
ayabarus creative co,jasamalanginterior.blogspot.co.id,2017.0,design,1 - 10,"malang, jawa timur, indonesia",indonesia,linkedin.com/company/muara-kreanusa-technology,1,1
essence of the world dmc's,essenceofbali.com,2007.0,"leisure, travel & tourism",1 - 10,"tua, bali, indonesia",indonesia,linkedin.com/company/essence-of-the-world-dmc's,1,1
pt.mitra rental copierindo,mcm-copyrent.com,2000.0,computer & network security,1 - 10,"semarang, jawa tengah, indonesia",indonesia,linkedin.com/company/pt-mitra-rental-copierindo,1,1
alkindo naratama tbk pt (9al),alkindo.co.id,,computer software,1 - 10,"bandung, west java, indonesia",indonesia,linkedin.com/company/alkindo-naratama-tbk-pt-9al-,1,3
